stop_id,stop_name,stop_lat,stop_lon,mode,STATE CODE
OOBUS451,Raffles 451,-12.48631,130.98745,bus,NT
OOBUS452,Woolworths Palmerston,-12.48436,130.98714,bus,NT
OOBUS453,Gray Shops,-12.48704,130.98212,bus,NT
OOBUS454,Essington 454,-12.49382,130.98578,bus,NT
OOBUS456,Stuart Highway 456,-12.42594,130.89245,bus,NT
OOBUS457,Stuart Highway 457,-12.42527,130.87994,bus,NT
OOBUS458,Stuart Highway 458,-12.42533,130.8763,bus,NT
OOBUS459,Stuart Highway 459,-12.42534,130.88468,bus,NT
OOBUS460,Canaris 460,-12.37057,130.88962,bus,NT
OOBUS462,Driver 462,-12.48458,130.97527,bus,NT
OOBUS463,Driver Avenue Shops,-12.48574,130.97307,bus,NT
OOBUS464,Driver 464,-12.48867,130.97279,bus,NT
OOBUS465,Driver 465,-12.49031,130.97061,bus,NT
OOBUS466,Elrundie 466,-12.49267,130.96914,bus,NT
OOBUS467,Tilston 467,-12.49536,130.97098,bus,NT
OOBUS468,Bonson 468,-12.49966,130.97161,bus,NT
OOBUS469,Bonson 469,-12.50257,130.97222,bus,NT
OOBUS470,Moulden School,-12.50604,130.97056,bus,NT
OOBUS471,Elrundie 471,-12.51494,130.97349,bus,NT
OOBUS472,Moulden 472,-12.51379,130.97637,bus,NT
OOBUS473,Kafcaloudes 473,-12.50818,130.97583,bus,NT
OOBUS474,Temple 474,-12.50337,130.97528,bus,NT
OOBUS475,Waterhouse 475,-12.49097,130.97236,bus,NT
OOBUS476,Driver 476,-12.4887,130.97268,bus,NT
OOBUS477,Driver Shops 477,-12.48574,130.97302,bus,NT
OOBUS478,Driver 478,-12.48443,130.9758,bus,NT
OOBUS479,Waler 479,-12.49125,130.9643,bus,NT
OOBUS480,Kafcaloudes Crescent,-12.51079,130.97538,bus,NT
OOBUS481,Woodlake & Bangalow,-12.4744,130.96567,bus,NT
OOBUS482,Woodlake 482,-12.47223,130.96604,bus,NT
OOBUS483,Woodlake 483,-12.46973,130.97001,bus,NT
OOBUS484,Drack School,-12.47661,130.97365,bus,NT
OOBUS485,Woodlake 485,-12.47842,130.97548,bus,NT
OOBUS498,Palmerston Interchange,-12.47909,130.98753,bus,NT
OOBUS502,Stuart Highway 502,-12.50735,131.01965,bus,NT
OOBUS503,Stuart Highway 503,-12.51533,131.02952,bus,NT
OOBUS504,Coolalinga 504,-12.52368,131.04336,bus,NT
OOBUS505,Coolalinga 505,-12.52156,131.03925,bus,NT
OOBUS506,Stuart Highway 596,-12.50638,131.01869,bus,NT
OOBUS507,Virginia 507,-12.51606,131.02934,bus,NT
OOBUS508,Lowther  508,-12.55468,131.03843,bus,NT
OOBUS509,Bees Creek 509,-12.56229,131.05911,bus,NT
OOBUS510,Gulnare Road,-12.58406,131.07282,bus,NT
OOBUS511,Gulnare 511,-12.5839,131.05892,bus,NT
OOBUS512,Lowther Road,-12.5549,131.04695,bus,NT
OOBUS513,Virginia 513,-12.54172,131.02926,bus,NT
OOBUS514,Virginia 514,-12.52244,131.02918,bus,NT
OOBUS523,Hillier 523,-12.50807,131.05909,bus,NT
OOBUS524,McMinns 524,-12.53336,131.07947,bus,NT
OOBUS525,Anglesey 525,-12.52971,131.10723,bus,NT
OOBUS526,Pioneer 526,-12.55504,131.11846,bus,NT
OOBUS533,Bayview 533,-12.44083,130.85643,bus,NT
OOBUS534,Stoddart 534,-12.43573,130.85752,bus,NT
OOBUS535,Gulnare 535,-12.584108,131.072596,bus,NT
OOBUS538,Catchlove 538,-12.50581,130.98563,bus,NT
OOBUS542,Virginia 542,-12.522403,131.029438,bus,NT
OOBUS544,Virginia 544,-12.533863,131.02938,bus,NT
OOBUS545,Virginia 545,-12.541707,131.029515,bus,NT
OOBUS546,Jacomb 546,-12.5505,131.03195,bus,NT
OOBUS547,Francesca 547,-12.54662,131.03521,bus,NT
OOBUS548,Lowther 548,-12.554671,131.038569,bus,NT
OOBUS549,Lowther  Road 549,-12.554715,131.047079,bus,NT
OOBUS553,Gulnare 553,-12.583777,131.059252,bus,NT
OOBUS554,Gulnare Road 554,-12.584041,131.07107,bus,NT
OOBUS569,Casuarina Bus Interchange S&G,-12.37364,130.88044,bus,NT
OOBUS572,Forrest Parade,-12.50664,130.99108,bus,NT
OOBUS573,Owston Avenue 573,-12.50987,130.9851,bus,NT
OOBUS574,Owston Avenue,-12.5099,130.98533,bus,NT
OOBUS575,Forrest 575,-12.51065,130.98961,bus,NT
OOBUS576,Forrest 576,-12.50654,130.99104,bus,NT
OOBUS579,Rodgers St,-12.52519,131.09628,bus,NT
OOBUS581,Humpty Doo Shops,-12.57387,131.10134,bus,NT
OOBUS583,Whitewood 583,-12.49631,131.04554,bus,NT
OOBUS584,Whitewood 584,-12.49633,131.04346,bus,NT
OOBUS586,Whitewood 586,-12.49623,131.03483,bus,NT
OOBUS587,Whitewood 587,-12.49624,131.04608,bus,NT
OOBUS588,Humpty Doo,-12.57659,131.10027,bus,NT
OOBUS593,Howard Springs 593,-12.49321,131.01843,bus,NT
OOBUS596,Stoddart 596,-12.43941,130.85182,bus,NT
OOBUS597,Tipperary Waters,-12.44872,130.84945,bus,NT
OOBUS643,Danimila Terrace,-12.363101,130.889516,bus,NT
OOBUS644,Lyons Community Centre,-12.359679,130.888248,bus,NT
OOBUS655,Daldawa Terrace,-12.357024,130.889232,bus,NT
OOBUS656,Odegarrd 656,-12.50524,130.99311,bus,NT
OOBUS657,Odegarrd 657,-12.50769,130.99491,bus,NT
OOBUS661,Gardens Rd 661,-12.45033,130.83634,bus,NT
OOBUS662,Rosebery School,-12.50906,130.992,bus,NT
OOBUS693,Haydon 693,-12.50825,130.98962,bus,NT
OOBUS694,Antonino 694,-12.50742,130.98682,bus,NT
OOBUS756,Playford Street,-12.42839,130.84729,bus,NT
OOBUS757,Bagot Road Car Wash,-12.40137,130.85596,bus,NT
OOBUS758,Casuarina Interchange 758,-12.3736,130.88076,bus,NT
OOBUS761,Indigenous Village,-12.48998,131.01137,bus,NT
OOBUS763,Virginia 763,-12.51784,131.02919,bus,NT
OOBUS766,London 766,-12.55127,131.0383,bus,NT
OOBUS768,Jacomb 768,-12.55059,131.03113,bus,NT
OOBUS769,Noonamah Store,-12.63359,131.07416,bus,NT
OOBUS770,Elizabeth Valley 770,-12.64276,131.0827,bus,NT
OOBUS771,Elizabeth Valley 771,-12.64266,131.10972,bus,NT
OOBUS772,Redcliffe 772,-12.63734,131.11856,bus,NT
OOBUS773,Redcliffe 773,-12.60797,131.11858,bus,NT
OOBUS774,Fred's Pass 774,-12.59317,131.11343,bus,NT
OOBUS775,Forrest Pde,-12.4996,130.993,bus,NT
OOBUS776,Stuart Hwy & Virginia 776,-12.51537,131.02859,bus,NT
OOBUS778,Stuart Highway 778,-12.57368,131.07372,bus,NT
OOBUS779,Stuart Highway 779,-12.585,131.07366,bus,NT
OOBUS780,Stuart Highway 780,-12.59635,131.07361,bus,NT
OOBUS781,Stuart highway 781,-12.61243,131.07329,bus,NT
OOBUS782,Stuart Highway 782,-12.59481,131.07336,bus,NT
OOBUS783,Stuart Highway 783,-12.58828,131.07334,bus,NT
OOBUS784,Stuart Highway 784,-12.58318,131.07335,bus,NT
OOBUS785,Stuart Highway 785,-12.57199,131.07336,bus,NT
OOBUS787,Stuart Highway 787,-12.55558,131.06926,bus,NT
OOBUS798,Sayer Rd 798,-12.55585,131.06986,bus,NT
OOBUS802,Coolalinga,-12.5234,131.04163,bus,NT
OOBUS805,Marina 805,-12.44987,130.82363,bus,NT
OOBUS806,Cullen Bay,-12.45155,130.82082,bus,NT
OOBUS809,Marina 809,-12.44987,130.82601,bus,NT
OOBUS811,Bayview,-12.44153,130.85817,bus,NT
OOBUS812,Frances Bay _ Fisherman's Place,-12.45917,130.84747,bus,NT
OOBUS813,Stoddart 813,-12.43942,130.85291,bus,NT
OOBUS815,Coolalinga P&R,-12.524695,131.045675,bus,NT
OOBUS814,Kalymnos Drive,-12.4019,130.916,bus,NT
OOBUS816,Charles Eaton Drive,-12.4043,130.878,bus,NT
OOBUS817,Stokes Hill Road,-12.465449,130.847881,bus,NT
OOBUS818,Johnstone 818,-12.4987,131.006,bus,NT
OOBUS819,Farrer 819,-12.494,131.006,bus,NT
OOBUS820,Boulter Road East,-12.4149,130.921,bus,NT
OOBUS821,Boulter Road,-12.4144,130.917,bus,NT
OOBUS825,Cullen Bay 825,-12.4517,130.82,bus,NT
OOBUS826,Mandorah 826,-12.443,130.768,bus,NT
OOBUS827,Gurd 827,-12.47994,130.990718,bus,NT
OOBUS826,The Gardens,-12.436891,130.833414,bus,NT
